Lipid Name,Lipid Unique Identifier,Precursor m/z,Precursor Retention Time (sec),Identification Charge,LMP,HMP,cf,neutromers_to_extract,literature_n,Adduct,Adduct_cf
PC 16:0_20:5_A4,PC 16:0_20:5_A4_30.511,780.552511438585,1830.634165813038,1,,,C44H78NO8P,3.0,,M+H,C44H79NO8P
PC 16:0_20:5_A4,PC 16:0_20:5_A4_30.511,802.534456118585,1830.634165813038,1,,,C44H78NO8P,3.0,,M+Na,C44H78NO8PNa
PC 16:0_20:5_A4,PC 16:0_20:5_A4_30.511,762.541948138585,1830.634165813038,1,,,C44H78NO8P,3.0,,M+H-[H20],C44H77NO7P
PC 16:0_20:5_A4,PC 16:0_20:5_A4_30.511,784.5238928185851,1830.634165813038,1,,,C44H78NO8P,3.0,,M+Na-[H2O],C44H76NO7PNa
PC 16:0_20:5_A4,PC 16:0_20:5_A4_30.511,797.579058438585,1830.634165813038,1,,,C44H78NO8P,3.0,,M+NH4,C44H82N2O8P
PC 16:0_20:5_A4,PC 16:0_20:5_A4_30.511,778.5606705385851,1830.634165813038,1,,,C44H78NO8P,3.0,,M+NH4-[H2O],C44H80N2O7P
LPE 18:1(d7)_A4,LPE 18:1(d7)_A4_17.111,487.35235194780097,1026.666007129932,1,,,C23H39D7NO7P,3.0,,M+H,C23H40D7NO7P
LPE 18:1(d7)_A4,LPE 18:1(d7)_A4_17.111,509.334296627801,1026.666007129932,1,,,C23H39D7NO7P,3.0,,M+Na,C23H39D7NO7PNa
LPE 18:1(d7)_A4,LPE 18:1(d7)_A4_17.111,469.34178864780097,1026.666007129932,1,,,C23H39D7NO7P,3.0,,M+H-[H20],C23H38D7NO6P
LPE 18:1(d7)_A4,LPE 18:1(d7)_A4_17.111,491.323733327801,1026.666007129932,1,,,C23H39D7NO7P,3.0,,M+Na-[H2O],C23H37D7NO6PNa
LPE 18:1(d7)_A4,LPE 18:1(d7)_A4_17.111,504.378898947801,1026.666007129932,1,,,C23H39D7NO7P,3.0,,M+NH4,C23H43D7N2O7P
LPE 18:1(d7)_A4,LPE 18:1(d7)_A4_17.111,485.36051104780097,1026.666007129932,1,,,C23H39D7NO7P,3.0,,M+NH4-[H2O],C23H41D7N2O6P
LPC 0:0/18:0_A4,LPC 0:0/18:0_A4_19.471,524.371369445343,1168.230466106634,1,,,C26H54NO7P,3.0,,M+H,C26H55NO7P
LPC 0:0/18:0_A4,LPC 0:0/18:0_A4_19.471,546.353314125343,1168.230466106634,1,,,C26H54NO7P,3.0,,M+Na,C26H54NO7PNa
LPC 0:0/18:0_A4,LPC 0:0/18:0_A4_19.471,506.3608061453429,1168.230466106634,1,,,C26H54NO7P,3.0,,M+H-[H20],C26H53NO6P
LPC 0:0/18:0_A4,LPC 0:0/18:0_A4_19.471,528.342750825343,1168.230466106634,1,,,C26H54NO7P,3.0,,M+Na-[H2O],C26H52NO6PNa
LPC 0:0/18:0_A4,LPC 0:0/18:0_A4_19.471,541.397916445343,1168.230466106634,1,,,C26H54NO7P,3.0,,M+NH4,C26H58N2O7P
LPC 0:0/18:0_A4,LPC 0:0/18:0_A4_19.471,522.3795285453431,1168.230466106634,1,,,C26H54NO7P,3.0,,M+NH4-[H2O],C26H56N2O6P
PC 15:0_17:2_A4,PC 15:0_17:2_A4_30.460,730.5378043771141,1827.570290075268,1,,,C40H76NO8P,3.0,,M+H,C40H77NO8P
PC 15:0_17:2_A4,PC 15:0_17:2_A4_30.460,752.519749057114,1827.570290075268,1,,,C40H76NO8P,3.0,,M+Na,C40H76NO8PNa
PC 15:0_17:2_A4,PC 15:0_17:2_A4_30.460,712.527241077114,1827.570290075268,1,,,C40H76NO8P,3.0,,M+H-[H20],C40H75NO7P
PC 15:0_17:2_A4,PC 15:0_17:2_A4_30.460,734.5091857571141,1827.570290075268,1,,,C40H76NO8P,3.0,,M+Na-[H2O],C40H74NO7PNa
PC 15:0_17:2_A4,PC 15:0_17:2_A4_30.460,747.564351377114,1827.570290075268,1,,,C40H76NO8P,3.0,,M+NH4,C40H80N2O8P
PC 15:0_17:2_A4,PC 15:0_17:2_A4_30.460,728.5459634771141,1827.570290075268,1,,,C40H76NO8P,3.0,,M+NH4-[H2O],C40H78N2O7P
PC 20:1_18:3_A4,PC 20:1_18:3_A4_36.297,810.597598873648,2177.8229627989563,1,,,C46H84NO8P,3.0,,M+H,C46H85NO8P
PC 20:1_18:3_A4,PC 20:1_18:3_A4_36.297,832.579543553648,2177.8229627989563,1,,,C46H84NO8P,3.0,,M+Na,C46H84NO8PNa
PC 20:1_18:3_A4,PC 20:1_18:3_A4_36.297,792.587035573648,2177.8229627989563,1,,,C46H84NO8P,3.0,,M+H-[H20],C46H83NO7P
PC 20:1_18:3_A4,PC 20:1_18:3_A4_36.297,814.5689802536481,2177.8229627989563,1,,,C46H84NO8P,3.0,,M+Na-[H2O],C46H82NO7PNa
PC 20:1_18:3_A4,PC 20:1_18:3_A4_36.297,827.624145873648,2177.8229627989563,1,,,C46H84NO8P,3.0,,M+NH4,C46H88N2O8P
PC 20:1_18:3_A4,PC 20:1_18:3_A4_36.297,808.6057579736481,2177.8229627989563,1,,,C46H84NO8P,3.0,,M+NH4-[H2O],C46H86N2O7P
PC 18:1_22:6_A4,PC 18:1_22:6_A4_31.457,832.5842029487841,1887.428355770172,1,,,C48H82NO8P,3.0,,M+H,C48H83NO8P
PC 18:1_22:6_A4,PC 18:1_22:6_A4_31.457,854.566147628784,1887.428355770172,1,,,C48H82NO8P,3.0,,M+Na,C48H82NO8PNa
PC 18:1_22:6_A4,PC 18:1_22:6_A4_31.457,814.573639648784,1887.428355770172,1,,,C48H82NO8P,3.0,,M+H-[H20],C48H81NO7P
PC 18:1_22:6_A4,PC 18:1_22:6_A4_31.457,836.5555843287841,1887.428355770172,1,,,C48H82NO8P,3.0,,M+Na-[H2O],C48H80NO7PNa
PC 18:1_22:6_A4,PC 18:1_22:6_A4_31.457,849.610749948784,1887.428355770172,1,,,C48H82NO8P,3.0,,M+NH4,C48H86N2O8P
PC 18:1_22:6_A4,PC 18:1_22:6_A4_31.457,830.5923620487841,1887.428355770172,1,,,C48H82NO8P,3.0,,M+NH4-[H2O],C48H84N2O7P
LPE 22:5_A4,LPE 22:5_A4_14.928,528.308500155054,895.677330009132,1,,,C27H46NO7P,3.0,,M+H,C27H47NO7P
LPE 22:5_A4,LPE 22:5_A4_14.928,550.290444835054,895.677330009132,1,,,C27H46NO7P,3.0,,M+Na,C27H46NO7PNa
LPE 22:5_A4,LPE 22:5_A4_14.928,510.29793685505393,895.677330009132,1,,,C27H46NO7P,3.0,,M+H-[H20],C27H45NO6P
LPE 22:5_A4,LPE 22:5_A4_14.928,532.2798815350541,895.677330009132,1,,,C27H46NO7P,3.0,,M+Na-[H2O],C27H44NO6PNa
LPE 22:5_A4,LPE 22:5_A4_14.928,545.335047155054,895.677330009132,1,,,C27H46NO7P,3.0,,M+NH4,C27H50N2O7P
LPE 22:5_A4,LPE 22:5_A4_14.928,526.3166592550541,895.677330009132,1,,,C27H46NO7P,3.0,,M+NH4-[H2O],C27H48N2O6P
LPE 22:5_A4,LPE 22:5_A4_16.435,528.308500155054,986.124730160394,1,,,C27H46NO7P,3.0,,M+H,C27H47NO7P
LPE 22:5_A4,LPE 22:5_A4_16.435,550.290444835054,986.124730160394,1,,,C27H46NO7P,3.0,,M+Na,C27H46NO7PNa
LPE 22:5_A4,LPE 22:5_A4_16.435,510.29793685505393,986.124730160394,1,,,C27H46NO7P,3.0,,M+H-[H20],C27H45NO6P
LPE 22:5_A4,LPE 22:5_A4_16.435,532.2798815350541,986.124730160394,1,,,C27H46NO7P,3.0,,M+Na-[H2O],C27H44NO6PNa
LPE 22:5_A4,LPE 22:5_A4_16.435,545.335047155054,986.124730160394,1,,,C27H46NO7P,3.0,,M+NH4,C27H50N2O7P
LPE 22:5_A4,LPE 22:5_A4_16.435,526.3166592550541,986.124730160394,1,,,C27H46NO7P,3.0,,M+NH4-[H2O],C27H48N2O6P
LPC 18:3/0:0_A4,LPC 18:3/0:0_A4_16.787,518.322013980762,1007.2191421732499,1,,,C26H48NO7P,3.0,,M+H,C26H49NO7P
LPC 18:3/0:0_A4,LPC 18:3/0:0_A4_16.787,540.303958660762,1007.2191421732499,1,,,C26H48NO7P,3.0,,M+Na,C26H48NO7PNa
LPC 18:3/0:0_A4,LPC 18:3/0:0_A4_16.787,500.3114506807619,1007.2191421732499,1,,,C26H48NO7P,3.0,,M+H-[H20],C26H47NO6P
LPC 18:3/0:0_A4,LPC 18:3/0:0_A4_16.787,522.293395360762,1007.2191421732499,1,,,C26H48NO7P,3.0,,M+Na-[H2O],C26H46NO6PNa
LPC 18:3/0:0_A4,LPC 18:3/0:0_A4_16.787,535.3485609807619,1007.2191421732499,1,,,C26H48NO7P,3.0,,M+NH4,C26H52N2O7P
LPC 18:3/0:0_A4,LPC 18:3/0:0_A4_16.787,516.330173080762,1007.2191421732499,1,,,C26H48NO7P,3.0,,M+NH4-[H2O],C26H50N2O6P
LPE 20:0_A4,LPE 20:0_A4_23.115,510.35568941177297,1386.904290215964,1,,,C25H52NO7P,3.0,,M+H,C25H53NO7P
LPE 20:0_A4,LPE 20:0_A4_23.115,532.337634091773,1386.904290215964,1,,,C25H52NO7P,3.0,,M+Na,C25H52NO7PNa
LPE 20:0_A4,LPE 20:0_A4_23.115,492.34512611177297,1386.904290215964,1,,,C25H52NO7P,3.0,,M+H-[H20],C25H51NO6P
LPE 20:0_A4,LPE 20:0_A4_23.115,514.327070791773,1386.904290215964,1,,,C25H52NO7P,3.0,,M+Na-[H2O],C25H50NO6PNa
LPE 20:0_A4,LPE 20:0_A4_23.115,527.382236411773,1386.904290215964,1,,,C25H52NO7P,3.0,,M+NH4,C25H56N2O7P
LPE 20:0_A4,LPE 20:0_A4_23.115,508.363848511773,1386.904290215964,1,,,C25H52NO7P,3.0,,M+NH4-[H2O],C25H54N2O6P
PC 18:0_18:2_A4,PC 18:0_18:2_A4_34.693,786.600170363773,2081.571432209478,1,,,C44H84NO8P,3.0,,M+H,C44H85NO8P
PC 18:0_18:2_A4,PC 18:0_18:2_A4_34.693,808.582115043773,2081.571432209478,1,,,C44H84NO8P,3.0,,M+Na,C44H84NO8PNa
PC 18:0_18:2_A4,PC 18:0_18:2_A4_34.693,768.589607063773,2081.571432209478,1,,,C44H84NO8P,3.0,,M+H-[H20],C44H83NO7P
PC 18:0_18:2_A4,PC 18:0_18:2_A4_34.693,790.571551743773,2081.571432209478,1,,,C44H84NO8P,3.0,,M+Na-[H2O],C44H82NO7PNa
PC 18:0_18:2_A4,PC 18:0_18:2_A4_34.693,803.626717363773,2081.571432209478,1,,,C44H84NO8P,3.0,,M+NH4,C44H88N2O8P
PC 18:0_18:2_A4,PC 18:0_18:2_A4_34.693,784.6083294637731,2081.571432209478,1,,,C44H84NO8P,3.0,,M+NH4-[H2O],C44H86N2O7P
PC 16:0_24:4_A4,PC 16:0_24:4_A4_35.378,838.630595654007,2122.6587197570043,1,,,C48H88NO8P,3.0,,M+H,C48H89NO8P
PC 16:0_24:4_A4,PC 16:0_24:4_A4_35.378,860.612540334007,2122.6587197570043,1,,,C48H88NO8P,3.0,,M+Na,C48H88NO8PNa
PC 16:0_24:4_A4,PC 16:0_24:4_A4_35.378,820.620032354007,2122.6587197570043,1,,,C48H88NO8P,3.0,,M+H-[H20],C48H87NO7P
PC 16:0_24:4_A4,PC 16:0_24:4_A4_35.378,842.6019770340071,2122.6587197570043,1,,,C48H88NO8P,3.0,,M+Na-[H2O],C48H86NO7PNa
PC 16:0_24:4_A4,PC 16:0_24:4_A4_35.378,855.657142654007,2122.6587197570043,1,,,C48H88NO8P,3.0,,M+NH4,C48H92N2O8P
PC 16:0_24:4_A4,PC 16:0_24:4_A4_35.378,836.6387547540071,2122.6587197570043,1,,,C48H88NO8P,3.0,,M+NH4-[H2O],C48H90N2O7P
DG 16:0_16:0_A4,DG 16:0_16:0_A4_37.232,569.5137994417361,2233.901133415272,1,,,C35H68O5,3.0,,M+H,C35H69O5
DG 16:0_16:0_A4,DG 16:0_16:0_A4_37.232,591.495744121736,2233.901133415272,1,,,C35H68O5,3.0,,M+Na,C35H68O5Na
DG 16:0_16:0_A4,DG 16:0_16:0_A4_37.232,551.503236141736,2233.901133415272,1,,,C35H68O5,3.0,,M+H-[H20],C35H67O4
DG 16:0_16:0_A4,DG 16:0_16:0_A4_37.232,573.4851808217361,2233.901133415272,1,,,C35H68O5,3.0,,M+Na-[H2O],C35H66O4Na
DG 16:0_16:0_A4,DG 16:0_16:0_A4_37.232,586.540346441736,2233.901133415272,1,,,C35H68O5,3.0,,M+NH4,C35H72O5N
DG 16:0_16:0_A4,DG 16:0_16:0_A4_37.232,567.5219585417361,2233.901133415272,1,,,C35H68O5,3.0,,M+NH4-[H2O],C35H70O4N
LPC 17:0/0:0_A4,LPC 17:0/0:0_A4_18.541,510.355525581761,1112.47894511532,1,,,C25H52NO7P,3.0,,M+H,C25H53NO7P
LPC 17:0/0:0_A4,LPC 17:0/0:0_A4_18.541,532.337470261761,1112.47894511532,1,,,C25H52NO7P,3.0,,M+Na,C25H52NO7PNa
LPC 17:0/0:0_A4,LPC 17:0/0:0_A4_18.541,492.344962281761,1112.47894511532,1,,,C25H52NO7P,3.0,,M+H-[H20],C25H51NO6P
LPC 17:0/0:0_A4,LPC 17:0/0:0_A4_18.541,514.3269069617611,1112.47894511532,1,,,C25H52NO7P,3.0,,M+Na-[H2O],C25H50NO6PNa
LPC 17:0/0:0_A4,LPC 17:0/0:0_A4_18.541,527.382072581761,1112.47894511532,1,,,C25H52NO7P,3.0,,M+NH4,C25H56N2O7P
LPC 17:0/0:0_A4,LPC 17:0/0:0_A4_18.541,508.3636846817611,1112.47894511532,1,,,C25H52NO7P,3.0,,M+NH4-[H2O],C25H54N2O6P
LPE 20:2_A4,LPE 20:2_A4_18.232,506.324194782378,1093.906964997768,1,,,C25H48NO7P,3.0,,M+H,C25H49NO7P
LPE 20:2_A4,LPE 20:2_A4_18.232,528.306139462378,1093.906964997768,1,,,C25H48NO7P,3.0,,M+Na,C25H48NO7PNa
LPE 20:2_A4,LPE 20:2_A4_18.232,488.313631482378,1093.906964997768,1,,,C25H48NO7P,3.0,,M+H-[H20],C25H47NO6P
LPE 20:2_A4,LPE 20:2_A4_18.232,510.29557616237804,1093.906964997768,1,,,C25H48NO7P,3.0,,M+Na-[H2O],C25H46NO6PNa
LPE 20:2_A4,LPE 20:2_A4_18.232,523.350741782378,1093.906964997768,1,,,C25H48NO7P,3.0,,M+NH4,C25H52N2O7P
LPE 20:2_A4,LPE 20:2_A4_18.232,504.3323538823781,1093.906964997768,1,,,C25H48NO7P,3.0,,M+NH4-[H2O],C25H50N2O6P
LPE 22:1_A4,LPE 22:1_A4_23.283,536.3712875880151,1396.9522793944682,1,,,C27H54NO7P,3.0,,M+H,C27H55NO7P
LPE 22:1_A4,LPE 22:1_A4_23.283,558.3532322680151,1396.9522793944682,1,,,C27H54NO7P,3.0,,M+Na,C27H54NO7PNa
LPE 22:1_A4,LPE 22:1_A4_23.283,518.360724288015,1396.9522793944682,1,,,C27H54NO7P,3.0,,M+H-[H20],C27H53NO6P
LPE 22:1_A4,LPE 22:1_A4_23.283,540.3426689680151,1396.9522793944682,1,,,C27H54NO7P,3.0,,M+Na-[H2O],C27H52NO6PNa
LPE 22:1_A4,LPE 22:1_A4_23.283,553.397834588015,1396.9522793944682,1,,,C27H54NO7P,3.0,,M+NH4,C27H58N2O7P
LPE 22:1_A4,LPE 22:1_A4_23.283,534.3794466880152,1396.9522793944682,1,,,C27H54NO7P,3.0,,M+NH4-[H2O],C27H56N2O6P
PC 18:2_18:3_A4,PC 18:2_18:3_A4_30.995,780.5533858427091,1859.7087075543718,1,,,C44H78NO8P,3.0,,M+H,C44H79NO8P
PC 18:2_18:3_A4,PC 18:2_18:3_A4_30.995,802.535330522709,1859.7087075543718,1,,,C44H78NO8P,3.0,,M+Na,C44H78NO8PNa
PC 18:2_18:3_A4,PC 18:2_18:3_A4_30.995,762.542822542709,1859.7087075543718,1,,,C44H78NO8P,3.0,,M+H-[H20],C44H77NO7P
PC 18:2_18:3_A4,PC 18:2_18:3_A4_30.995,784.5247672227091,1859.7087075543718,1,,,C44H78NO8P,3.0,,M+Na-[H2O],C44H76NO7PNa
PC 18:2_18:3_A4,PC 18:2_18:3_A4_30.995,797.579932842709,1859.7087075543718,1,,,C44H78NO8P,3.0,,M+NH4,C44H82N2O8P
PC 18:2_18:3_A4,PC 18:2_18:3_A4_30.995,778.5615449427091,1859.7087075543718,1,,,C44H78NO8P,3.0,,M+NH4-[H2O],C44H80N2O7P
PC 16:0_22:6_A4,PC 16:0_22:6_A4_30.908,806.569121014009,1854.5035235932442,1,,,C46H80NO8P,3.0,,M+H,C46H81NO8P
PC 16:0_22:6_A4,PC 16:0_22:6_A4_30.908,828.551065694009,1854.5035235932442,1,,,C46H80NO8P,3.0,,M+Na,C46H80NO8PNa
PC 16:0_22:6_A4,PC 16:0_22:6_A4_30.908,788.558557714009,1854.5035235932442,1,,,C46H80NO8P,3.0,,M+H-[H20],C46H79NO7P
PC 16:0_22:6_A4,PC 16:0_22:6_A4_30.908,810.5405023940091,1854.5035235932442,1,,,C46H80NO8P,3.0,,M+Na-[H2O],C46H78NO7PNa
PC 16:0_22:6_A4,PC 16:0_22:6_A4_30.908,823.595668014009,1854.5035235932442,1,,,C46H80NO8P,3.0,,M+NH4,C46H84N2O8P
PC 16:0_22:6_A4,PC 16:0_22:6_A4_30.908,804.5772801140091,1854.5035235932442,1,,,C46H80NO8P,3.0,,M+NH4-[H2O],C46H82N2O7P
PC 17:0_20:4_A4,PC 17:0_20:4_A4_33.524,796.583961676125,2011.467128008164,1,,,C45H82NO8P,3.0,,M+H,C45H83NO8P
PC 17:0_20:4_A4,PC 17:0_20:4_A4_33.524,818.565906356125,2011.467128008164,1,,,C45H82NO8P,3.0,,M+Na,C45H82NO8PNa
PC 17:0_20:4_A4,PC 17:0_20:4_A4_33.524,778.5733983761249,2011.467128008164,1,,,C45H82NO8P,3.0,,M+H-[H20],C45H81NO7P
PC 17:0_20:4_A4,PC 17:0_20:4_A4_33.524,800.555343056125,2011.467128008164,1,,,C45H82NO8P,3.0,,M+Na-[H2O],C45H80NO7PNa
PC 17:0_20:4_A4,PC 17:0_20:4_A4_33.524,813.6105086761249,2011.467128008164,1,,,C45H82NO8P,3.0,,M+NH4,C45H86N2O8P
PC 17:0_20:4_A4,PC 17:0_20:4_A4_33.524,794.5921207761251,2011.467128008164,1,,,C45H82NO8P,3.0,,M+NH4-[H2O],C45H84N2O7P
PS 18:1_22:6_A4,PS 18:1_22:6_A4_29.399,834.5273836506581,1763.950528508418,1,,,C46H76NO10P,3.0,,M+H,C46H77NO10P
PS 18:1_22:6_A4,PS 18:1_22:6_A4_29.399,856.509328330658,1763.950528508418,1,,,C46H76NO10P,3.0,,M+Na,C46H76NO10PNa
PS 18:1_22:6_A4,PS 18:1_22:6_A4_29.399,816.516820350658,1763.950528508418,1,,,C46H76NO10P,3.0,,M+H-[H20],C46H75NO9P
PS 18:1_22:6_A4,PS 18:1_22:6_A4_29.399,838.4987650306581,1763.950528508418,1,,,C46H76NO10P,3.0,,M+Na-[H2O],C46H74NO9PNa
PS 18:1_22:6_A4,PS 18:1_22:6_A4_29.399,851.553930650658,1763.950528508418,1,,,C46H76NO10P,3.0,,M+NH4,C46H80N2O10P
PS 18:1_22:6_A4,PS 18:1_22:6_A4_29.399,832.5355427506581,1763.950528508418,1,,,C46H76NO10P,3.0,,M+NH4-[H2O],C46H78N2O9P
CE 18:1_A4,CE 18:1_A4_41.646,651.606227397895,2498.7783237060003,1,,,C45H78O2,3.0,,M+H,C45H79O2
CE 18:1_A4,CE 18:1_A4_41.646,673.588172077895,2498.7783237060003,1,,,C45H78O2,3.0,,M+Na,C45H78O2Na
CE 18:1_A4,CE 18:1_A4_41.646,633.595664097895,2498.7783237060003,1,,,C45H78O2,3.0,,M+H-[H20],C45H77O
CE 18:1_A4,CE 18:1_A4_41.646,655.5776087778951,2498.7783237060003,1,,,C45H78O2,3.0,,M+Na-[H2O],C45H76ONa
CE 18:1_A4,CE 18:1_A4_41.646,668.632774397895,2498.7783237060003,1,,,C45H78O2,3.0,,M+NH4,C45H82O2N
CE 18:1_A4,CE 18:1_A4_41.646,649.6143864978951,2498.7783237060003,1,,,C45H78O2,3.0,,M+NH4-[H2O],C45H80ON
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.810,496.339627787606,948.619873651194,1,,,C24H50NO7P,3.0,,M+H,C24H51NO7P
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.810,518.321572467606,948.619873651194,1,,,C24H50NO7P,3.0,,M+Na,C24H50NO7PNa
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.810,478.329064487606,948.619873651194,1,,,C24H50NO7P,3.0,,M+H-[H20],C24H49NO6P
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.810,500.31100916760596,948.619873651194,1,,,C24H50NO7P,3.0,,M+Na-[H2O],C24H48NO6PNa
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.810,513.366174787606,948.619873651194,1,,,C24H50NO7P,3.0,,M+NH4,C24H54N2O7P
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.810,494.347786887606,948.619873651194,1,,,C24H50NO7P,3.0,,M+NH4-[H2O],C24H52N2O6P
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.102,496.339627787606,906.148206806106,1,,,C24H50NO7P,3.0,,M+H,C24H51NO7P
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.102,518.321572467606,906.148206806106,1,,,C24H50NO7P,3.0,,M+Na,C24H50NO7PNa
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.102,478.329064487606,906.148206806106,1,,,C24H50NO7P,3.0,,M+H-[H20],C24H49NO6P
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.102,500.31100916760596,906.148206806106,1,,,C24H50NO7P,3.0,,M+Na-[H2O],C24H48NO6PNa
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.102,513.366174787606,906.148206806106,1,,,C24H50NO7P,3.0,,M+NH4,C24H54N2O7P
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_15.102,494.347786887606,906.148206806106,1,,,C24H50NO7P,3.0,,M+NH4-[H2O],C24H52N2O6P
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_17.859,496.339627787606,1071.542232544608,1,,,C24H50NO7P,3.0,,M+H,C24H51NO7P
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_17.859,518.321572467606,1071.542232544608,1,,,C24H50NO7P,3.0,,M+Na,C24H50NO7PNa
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_17.859,478.329064487606,1071.542232544608,1,,,C24H50NO7P,3.0,,M+H-[H20],C24H49NO6P
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_17.859,500.31100916760596,1071.542232544608,1,,,C24H50NO7P,3.0,,M+Na-[H2O],C24H48NO6PNa
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_17.859,513.366174787606,1071.542232544608,1,,,C24H50NO7P,3.0,,M+NH4,C24H54N2O7P
LPC 0:0/16:0_A4,LPC 0:0/16:0_A4_17.859,494.347786887606,1071.542232544608,1,,,C24H50NO7P,3.0,,M+NH4-[H2O],C24H52N2O6P
PE 22:6_22:6_A4,PE 22:6_22:6_A4_29.891,836.5227539066631,1793.4676519396562,1,,,C49H74NO8P,3.0,,M+H,C49H75NO8P
PE 22:6_22:6_A4,PE 22:6_22:6_A4_29.891,858.504698586663,1793.4676519396562,1,,,C49H74NO8P,3.0,,M+Na,C49H74NO8PNa
PE 22:6_22:6_A4,PE 22:6_22:6_A4_29.891,818.512190606663,1793.4676519396562,1,,,C49H74NO8P,3.0,,M+H-[H20],C49H73NO7P
PE 22:6_22:6_A4,PE 22:6_22:6_A4_29.891,840.4941352866631,1793.4676519396562,1,,,C49H74NO8P,3.0,,M+Na-[H2O],C49H72NO7PNa
PE 22:6_22:6_A4,PE 22:6_22:6_A4_29.891,853.549300906663,1793.4676519396562,1,,,C49H74NO8P,3.0,,M+NH4,C49H78N2O8P
PE 22:6_22:6_A4,PE 22:6_22:6_A4_29.891,834.5309130066631,1793.4676519396562,1,,,C49H74NO8P,3.0,,M+NH4-[H2O],C49H76N2O7P
PE 16:0_18:0_A4,PE 16:0_18:0_A4_36.489,720.553220706726,2189.342569541484,1,,,C39H78NO8P,3.0,,M+H,C39H79NO8P
PE 16:0_18:0_A4,PE 16:0_18:0_A4_36.489,742.535165386726,2189.342569541484,1,,,C39H78NO8P,3.0,,M+Na,C39H78NO8PNa
PE 16:0_18:0_A4,PE 16:0_18:0_A4_36.489,702.542657406726,2189.342569541484,1,,,C39H78NO8P,3.0,,M+H-[H20],C39H77NO7P
PE 16:0_18:0_A4,PE 16:0_18:0_A4_36.489,724.5246020867261,2189.342569541484,1,,,C39H78NO8P,3.0,,M+Na-[H2O],C39H76NO7PNa
PE 16:0_18:0_A4,PE 16:0_18:0_A4_36.489,737.579767706726,2189.342569541484,1,,,C39H78NO8P,3.0,,M+NH4,C39H82N2O8P
PE 16:0_18:0_A4,PE 16:0_18:0_A4_36.489,718.5613798067261,2189.342569541484,1,,,C39H78NO8P,3.0,,M+NH4-[H2O],C39H80N2O7P
PC 16:0_16:0_A4,PC 16:0_16:0_A4_34.171,734.568897197763,2050.240431310758,1,,,C40H80NO8P,3.0,,M+H,C40H81NO8P
PC 16:0_16:0_A4,PC 16:0_16:0_A4_34.171,756.550841877763,2050.240431310758,1,,,C40H80NO8P,3.0,,M+Na,C40H80NO8PNa
PC 16:0_16:0_A4,PC 16:0_16:0_A4_34.171,716.558333897763,2050.240431310758,1,,,C40H80NO8P,3.0,,M+H-[H20],C40H79NO7P
PC 16:0_16:0_A4,PC 16:0_16:0_A4_34.171,738.540278577763,2050.240431310758,1,,,C40H80NO8P,3.0,,M+Na-[H2O],C40H78NO7PNa
PC 16:0_16:0_A4,PC 16:0_16:0_A4_34.171,751.595444197763,2050.240431310758,1,,,C40H80NO8P,3.0,,M+NH4,C40H84N2O8P
PC 16:0_16:0_A4,PC 16:0_16:0_A4_34.171,732.5770562977631,2050.240431310758,1,,,C40H80NO8P,3.0,,M+NH4-[H2O],C40H82N2O7P
PC 18:0_20:4_A4,PC 18:0_20:4_A4_34.580,810.600755946028,2074.776438904566,1,,,C46H84NO8P,3.0,,M+H,C46H85NO8P
PC 18:0_20:4_A4,PC 18:0_20:4_A4_34.580,832.582700626028,2074.776438904566,1,,,C46H84NO8P,3.0,,M+Na,C46H84NO8PNa
PC 18:0_20:4_A4,PC 18:0_20:4_A4_34.580,792.590192646028,2074.776438904566,1,,,C46H84NO8P,3.0,,M+H-[H20],C46H83NO7P
PC 18:0_20:4_A4,PC 18:0_20:4_A4_34.580,814.572137326028,2074.776438904566,1,,,C46H84NO8P,3.0,,M+Na-[H2O],C46H82NO7PNa
PC 18:0_20:4_A4,PC 18:0_20:4_A4_34.580,827.627302946028,2074.776438904566,1,,,C46H84NO8P,3.0,,M+NH4,C46H88N2O8P
PC 18:0_20:4_A4,PC 18:0_20:4_A4_34.580,808.6089150460281,2074.776438904566,1,,,C46H84NO8P,3.0,,M+NH4-[H2O],C46H86N2O7P
PC 18:0_20:4_A4,PC 18:0_20:4_A4_35.181,810.600755946028,2110.883557142016,1,,,C46H84NO8P,3.0,,M+H,C46H85NO8P
PC 18:0_20:4_A4,PC 18:0_20:4_A4_35.181,832.582700626028,2110.883557142016,1,,,C46H84NO8P,3.0,,M+Na,C46H84NO8PNa
