Lipid Name	Lipid Unique Identifier	Precursor m/z	Precursor Retention Time (sec)	Precursor Drift Time (ms)	Precursor CCS	Identification Charge	LMP	HMP	cf	neutromers_to_extract	literature_n	Adduct	Adduct_cf	dt_x	id_index	mz	z	rt	dt_y	n_isos	mass	mzs	abundances	m-1_mz	m-1_abundance	m_end+1_mz	m_end+1_abundance	rt_min	rt_max	baseline_signal	signal_2_noise	mads	dt_list	num_scans_combined	id_path	mzml_path	summed_signal	Chromatography_Division_Scores	Chromatography_Division_Error	filename	updated	dt_min	dt_max
CE 22:6	CE 22:6_42.152_0.630	715.6246246	2529.12	37.775	293.23	1			C49H76O2	3		M+H	C49H77O2	37.775	424	715.6246246	1	42.152	37.775	3	715.6246246													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
CL 74:7	CL 74:7_40.062_0.158	1496.074584	2403.72	9.473	80.73	1			C83H148O17P2	3		M+NH4-[H2O]	C83H150O16P2N	9.473	378	1496.074584	1	40.062	9.473	3	1496.074584	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
CL 74:7	CL 74:7_40.062_0.158	1502.037806	2403.72	9.473	80.73	1			C83H148O17P2	3		M+Na-[H2O]	C83H146O16P2Na	9.473	379	1502.037806	1	40.062	9.473	3	1502.037806	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
CL 74:7	CL 74:7_40.062_0.158	1520.048369	2403.72	9.473	80.73	1			C83H148O17P2	3		M+Na	C83H148O17P2Na	9.473	381	1520.048369	1	40.062	9.473	3	1520.048369	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
CL 74:7	CL 74:7_40.062_0.158	1480.055861	2403.72	9.473	80.73	1			C83H148O17P2	3		M+H-[H20]	C83H147O16P2	9.473	383	1480.055861	1	40.062	9.473	3	1480.055861													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
Cer_NS d18:1_24:0	Cer_NS d18:1_24:0_39.368_0.582	651.6509246	2362.08	34.936	272.0	1			C42H83NO3	3		M+H	C42H84NO3	34.936	366	651.6509246	1	39.368	34.936	3	651.6509246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
Cer_NS d18:1_24:0	Cer_NS d18:1_24:0_39.368_0.582	633.6403613	2362.08	34.936	272.0	1			C42H83NO3	3		M+H-[H20]	C42H82NO2	34.936	368	633.6403613	1	39.368	34.936	3	633.6403613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
Cer_NS d18:1_24:0	Cer_NS d18:1_24:0_39.368_0.582	655.622306	2362.08	34.936	272.0	1			C42H83NO3	3		M+Na-[H2O]	C42H81NO2Na	34.936	369	655.622306	1	39.368	34.936	3	655.622306	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
Cer_NS d18:1_24:0	Cer_NS d18:1_24:0_39.368_0.582	649.6590837	2362.08	34.936	272.0	1			C42H83NO3	3		M+NH4-[H2O]	C42H85N2O2	34.936	371	649.6590837	1	39.368	34.936	3	649.6590837													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 15:0_18:1(d7)	DG 15:0_18:1(d7)_37.660_0.552	610.562806	2259.6	33.1	258.28	1			C36H61[2H]7O5	3		M+Na-[H2O]	C36H61[2H]7O4Na	33.1	313	610.562806	1	37.66	33.1	3	610.562806	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 15:0_18:1(d7)	DG 15:0_18:1(d7)_37.660_0.552	604.5995837	2259.6	33.1	258.28	1			C36H61[2H]7O5	3		M+NH4-[H2O]	C36H61[2H]7O4NH2	33.1	314	604.5995837	1	37.66	33.1	3	604.5995837	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 15:0_18:1(d7)	DG 15:0_18:1(d7)_37.660_0.552	606.5914246	2259.6	33.1	258.28	1			C36H61[2H]7O5	3		M+H	C36H61[2H]7O5H	33.1	316	606.5914246	1	37.66	33.1	3	606.5914246													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 16:0_18:0	DG 16:0_18:0_38.680_0.557	615.5776246	2320.8	33.446	260.86	1			C37H72O5	3		M+H	C37H73O5	33.446	354	615.5776246	1	38.68	33.446	3	615.5776246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 16:0_18:0	DG 16:0_18:0_38.680_0.557	597.5670613	2320.8	33.446	260.86	1			C37H72O5	3		M+H-[H20]	C37H71O4	33.446	356	597.5670613	1	38.68	33.446	3	597.5670613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 16:0_18:0	DG 16:0_18:0_38.680_0.557	619.549006	2320.8	33.446	260.86	1			C37H72O5	3		M+Na-[H2O]	C37H70O4Na	33.446	357	619.549006	1	38.68	33.446	3	619.549006	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 16:0_18:0	DG 16:0_18:0_38.680_0.557	632.6041716	2320.8	33.446	260.86	1			C37H72O5	3		M+NH4	C37H76O5N	33.446	358	632.6041716	1	38.68	33.446	3	632.6041716													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 16:0_22:6	DG 16:0_22:6_36.867_0.567	676.5744716	2212.02	33.996	264.93	1			C41H68O5	3		M+NH4	C41H72O5N	33.996	234	676.5744716	1	36.867	33.996	3	676.5744716	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 16:0_22:6	DG 16:0_22:6_36.867_0.567	663.519306	2212.02	33.996	264.93	1			C41H68O5	3		M+Na-[H2O]	C41H66O4Na	33.996	236	663.519306	1	36.867	33.996	3	663.519306	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 16:0_22:6	DG 16:0_22:6_36.867_0.567	659.5479246	2212.02	33.996	264.93	1			C41H68O5	3		M+H	C41H69O5	33.996	237	659.5479246	1	36.867	33.996	3	659.5479246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 16:0_22:6	DG 16:0_22:6_36.867_0.567	681.5298693	2212.02	33.996	264.93	1			C41H68O5	3		M+Na	C41H68O5Na	33.996	238	681.5298693	1	36.867	33.996	3	681.5298693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 16:0_22:6	DG 16:0_22:6_36.867_0.567	641.5373613	2212.02	33.996	264.93	1			C41H68O5	3		M+H-[H20]	C41H67O4	33.996	239	641.5373613	1	36.867	33.996	3	641.5373613													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:0_20:4	DG 18:0_20:4_38.098_0.570	661.5869837	2285.88	34.179	266.3	1			C41H72O5	3		M+NH4-[H2O]	C41H74O4N	34.179	324	661.5869837	1	38.098	34.179	3	661.5869837	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:0_20:4	DG 18:0_20:4_38.098_0.570	667.550206	2285.88	34.179	266.3	1			C41H72O5	3		M+Na-[H2O]	C41H70O4Na	34.179	325	667.550206	1	38.098	34.179	3	667.550206	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:0_20:4	DG 18:0_20:4_38.098_0.570	685.5607693	2285.88	34.179	266.3	1			C41H72O5	3		M+Na	C41H72O5Na	34.179	327	685.5607693	1	38.098	34.179	3	685.5607693	(685.5458827813171, 686.5556899832654, 687.5773013632696)	(15220.0, 4283.5, 109.5)	(684.5521043839999,)	(113.5,)	(688.586764048,)	(440.5,)	37.635416666667	38.28335	142.3296		[0.0, 0.004529950978792385, 0.0013960952780962543]		10.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[162393.0, 360742.0, 245054.0]	OUCH		Out.tsv	True	33.88788	34.89048
DG 18:0_20:4	DG 18:0_20:4_38.098_0.570	645.5682613	2285.88	34.179	266.3	1			C41H72O5	3		M+H-[H20]	C41H71O4	34.179	328	645.5682613	1	38.098	34.179	3	645.5682613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:0_20:4	DG 18:0_20:4_38.098_0.570	663.5788246	2285.88	34.179	266.3	1			C41H72O5	3		M+H	C41H73O5	34.179	329	663.5788246	1	38.098	34.179	3	663.5788246													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:0_22:6	DG 18:0_22:6_37.874_0.570	687.5787246	2272.44	34.194	266.39	1			C43H72O5	3		M+H	C43H73O5	34.194	318	687.5787246	1	37.874	34.194	3	687.5787246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:0_22:6	DG 18:0_22:6_37.874_0.570	691.550106	2272.44	34.194	266.39	1			C43H72O5	3		M+Na-[H2O]	C43H70O4Na	34.194	321	691.550106	1	37.874	34.194	3	691.550106	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:0_22:6	DG 18:0_22:6_37.874_0.570	685.5868837	2272.44	34.194	266.39	1			C43H72O5	3		M+NH4-[H2O]	C43H74O4N	34.194	323	685.5868837	1	37.874	34.194	3	685.5868837													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:1_18:2	DG 18:1_18:2_37.481_0.554	637.5629246	2248.86	33.219	259.12	1			C39H70O5	3		M+H	C39H71O5	33.219	300	637.5629246	1	37.481	33.219	3	637.5629246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:1_18:2	DG 18:1_18:2_37.481_0.554	641.534306	2248.86	33.219	259.12	1			C39H70O5	3		M+Na-[H2O]	C39H68O4Na	33.219	303	641.534306	1	37.481	33.219	3	641.534306													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:1_20:4	DG 18:1_20:4_37.279_0.562	665.534606	2236.74	33.72	262.85	1			C41H70O5	3		M+Na-[H2O]	C41H68O4Na	33.72	284	665.534606	1	37.279	33.72	3	665.534606	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:1_20:4	DG 18:1_20:4_37.279_0.562	683.5451693	2236.74	33.72	262.85	1			C41H70O5	3		M+Na	C41H70O5Na	33.72	286	683.5451693	1	37.279	33.72	3	683.5451693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
DG 18:1_20:4	DG 18:1_20:4_37.279_0.562	661.5632246	2236.74	33.72	262.85	1			C41H70O5	3		M+H	C41H71O5	33.72	287	661.5632246	1	37.279	33.72	3	661.5632246													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NDS d17:0_23:1	HexCer_NDS d17:0_23:1_38.276_0.632	802.6957716	2296.56	37.943	294.41	1			C46H89NO8	3		M+NH4	C46H93N2O8	37.943	330	802.6957716	1	38.276	37.943	3	802.6957716	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NDS d17:0_23:1	HexCer_NDS d17:0_23:1_38.276_0.632	789.640606	2296.56	37.943	294.41	1			C46H89NO8	3		M+Na-[H2O]	C46H87NO7Na	37.943	331	789.640606	1	38.276	37.943	3	789.640606	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NDS d17:0_23:1	HexCer_NDS d17:0_23:1_38.276_0.632	783.6773837	2296.56	37.943	294.41	1			C46H89NO8	3		M+NH4-[H2O]	C46H91N2O7	37.943	332	783.6773837	1	38.276	37.943	3	783.6773837	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NDS d17:0_23:1	HexCer_NDS d17:0_23:1_38.276_0.632	807.6511693	2296.56	37.943	294.41	1			C46H89NO8	3		M+Na	C46H89NO8Na	37.943	333	807.6511693	1	38.276	37.943	3	807.6511693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NDS d17:0_23:1	HexCer_NDS d17:0_23:1_38.276_0.632	785.6692246	2296.56	37.943	294.41	1			C46H89NO8	3		M+H	C46H90NO8	37.943	334	785.6692246	1	38.276	37.943	3	785.6692246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NDS d17:0_23:1	HexCer_NDS d17:0_23:1_38.276_0.632	767.6586613	2296.56	37.943	294.41	1			C46H89NO8	3		M+H-[H20]	C46H88NO7	37.943	335	767.6586613	1	38.276	37.943	3	767.6586613													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.639	811.6876246	2319.72	38.336	297.34	1			C48H91NO8	3		M+H	C48H92NO8	38.336	346	811.6876246	1	38.662	38.336	3	811.6876246	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.639	833.6695693	2319.72	38.336	297.34	1			C48H91NO8	3		M+Na	C48H91NO8Na	38.336	347	833.6695693	1	38.662	38.336	3	833.6695693	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.639	793.6770613	2319.72	38.336	297.34	1			C48H91NO8	3		M+H-[H20]	C48H90NO7	38.336	348	793.6770613	1	38.662	38.336	3	793.6770613	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.639	828.7141716	2319.72	38.336	297.34	1			C48H91NO8	3		M+NH4	C48H95N2O8	38.336	350	828.7141716	1	38.662	38.336	3	828.7141716	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.639	809.6957837	2319.72	38.336	297.34	1			C48H91NO8	3		M+NH4-[H2O]	C48H93N2O7	38.336	351	809.6957837	1	38.662	38.336	3	809.6957837	nan	nan	nan	nan	nan	nan					nan		0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
HexCer_NS d18:1_24:1	HexCer_NS d18:1_24:1_38.662_0.639	815.659006	2319.72	38.336	297.34	1			C48H91NO8	3		M+Na-[H2O]	C48H89NO7Na	38.336	353	815.659006	1	38.662	38.336	3	815.659006													0.0	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time\RD3_065_PQC_3_pos_ID_File_ID_File_fixed.csv	C:\Users\Brigham Young Univ\Desktop\Test PNNL Time/to_mzml\A4_PQC_3_pos_3.20-end_DI3.d.HRdm.mzML	[]	no peak used	An Error Occurred in Chromatography Division	Out.tsv	True		
